id,author,state,created_at,merged_at,title
2071214905,thegr8est-gif,closed,2024-09-13 16:18:51+00:00,,#sudo su Update README.md
2067582912,eltociear,closed,2024-09-12 01:58:57+00:00,2024-09-16 00:05:26+00:00,chore: update README.md
2063765262,walidelnozahy,closed,2024-09-10 16:39:33+00:00,2024-09-11 17:05:20+00:00,feat: add favicon
2063311117,walidelnozahy,closed,2024-09-10 13:13:28+00:00,2024-09-10 15:01:22+00:00,feat: update UI
